step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1685.0,185,1646.0,3.292,3.8575649656119,8,155.0,0.2380878186146159,6,37.0,0.3868343522539201,13,306.0,0.10245094777906313,7,41.0,0.3169749914373987,10,709.0,0.2344219107702506,6,439.0,0.3294995672716136,9,327.0,0.22132534925541866,13,291.0,0.23264550225527103,10,182.0,0.18413511834940505,8,111.0,0.2605450438512151,7,340.0,0.3522800161189229,30,550.0,0.14164909385900773,8,342.0,0.32463365368644703,2,261.0,0.5199573804490624,13,521.0,0.22019379565377564,35,993.0,0.10065812441671536,185,5605.0
1690.0,149,1459.0,2.872047244094488,3.955880494398223,4,119.0,0.25667030700580273,1,35.0,0.4733764091232924,4,306.0,0.2290206725039788,2,33.0,0.5777774432023802,10,607.0,0.14073836012792426,9,445.0,0.2223919612722947,9,311.0,0.1405258316135771,12,293.0,0.2370778962495842,7,150.0,0.26372956476528364,3,68.0,0.5035372551072846,12,373.0,0.18758783155005096,25,607.0,0.19854656048208671,4,360.0,0.2228453407498751,1,124.0,0.33582229577223144,16,593.0,0.2631115503104919,30,1046.0,0.0526881402350142,149,5470.0
1695.0,157,1344.0,2.6508875739644973,4.09632760429185,4,130.0,0.25653749203203485,6,32.0,0.4801551978181084,8,314.0,0.4157556669043122,3,21.0,0.168710515295036,9,595.0,0.1712220108582606,15,504.0,0.16705386977164408,8,352.0,0.2881896010361808,7,221.0,0.32628549251626526,3,159.0,0.35783262730715293,2,66.0,0.42570161084085234,19,456.0,0.08533475158663577,17,551.0,0.14811635106869225,8,375.0,0.2614002002348085,5,45.0,0.38553857968512,20,682.0,0.18632713071184134,23,962.0,0.058051353210405596,157,5465.0
1700.0,174,1420.0,2.784313725490196,3.816187863703258,10,166.0,0.2547388081492677,2,37.0,0.3201628614267215,14,364.0,0.21908343016614773,5,44.0,0.23504423453586537,10,595.0,0.29084369282289696,20,600.0,0.09528099097968935,8,305.0,0.2773191718240948,3,249.0,0.25331337397409925,9,186.0,0.24623685406684237,9,88.0,0.25762506210115144,20,458.0,0.15506089568810633,11,590.0,0.146398165534542,10,362.0,0.2622905755920825,1,34.0,0.40851632081483147,28,810.0,0.11591785446431367,14,1043.0,0.10694539826531257,174,5931.0
1705.0,189,1365.0,2.687007874015748,3.834231322007674,10,175.0,0.26278827389288584,5,27.0,0.33862221099215717,17,362.0,0.040774505379149784,5,71.0,0.4549786011611178,12,586.0,0.22151206993032602,22,604.0,0.09923403837414041,6,225.0,0.25020881366082465,9,280.0,0.2162242072644951,13,194.0,0.17692991381867637,8,108.0,0.26856784442639403,18,370.0,0.21403695074520557,9,625.0,0.26184110961196255,6,277.0,0.32865020460401934,6,35.0,0.6197760380811186,31,963.0,0.02182808114708487,12,1104.0,0.2167476165782671,189,6006.0
1710.0,170,1319.0,2.6754563894523327,4.099832980851803,7,135.0,0.2374292080552922,6,52.0,0.5578386078669213,11,294.0,0.1982452760421061,5,98.0,0.5982211250564946,19,631.0,0.1283388044045481,17,502.0,0.17350931410736853,7,153.0,0.3323358577280094,8,263.0,0.17987727845674378,10,165.0,0.2534522624049019,3,74.0,0.5595697609541185,15,445.0,0.1301359996573189,16,689.0,0.2951868080834371,3,291.0,0.20053345810871157,1,33.0,0.4261627957917196,33,1009.0,0.04597747976802651,9,1048.0,0.26521949994718896,170,5882.0
1715.0,145,1108.0,2.256619144602851,3.874480802834142,7,173.0,0.25409841855239484,0,41.0,0.5469027205797278,4,307.0,0.40723328246127244,2,76.0,0.4250753207914395,25,753.0,0.13526464626833815,11,510.0,0.11097277631035991,5,167.0,0.2416407218552235,6,186.0,0.15776256250634277,0,131.0,0.3386950758751197,2,75.0,0.46176377608611574,15,519.0,0.09746007955338033,21,782.0,0.1969306158263814,8,324.0,0.10787477502111868,6,26.0,0.21789081053581633,24,1134.0,0.14908078189873697,9,890.0,0.21226313428675,145,6094.0
1720.0,169,1317.0,2.6987704918032787,4.057952116526978,10,211.0,0.2581960601044166,3,10.0,0.47702718029317925,10,329.0,0.2409697719136661,1,19.0,0.358551106852535,32,900.0,0.11373493390655207,8,553.0,0.12987222468868545,7,166.0,0.3309017939155415,6,192.0,0.26168693361632456,6,137.0,0.41644061181959635,8,96.0,0.25139268782565904,8,498.0,0.22531059313883514,29,912.0,0.07035175796369822,10,299.0,0.27307802457280334,3,37.0,0.3902345884843954,23,1229.0,0.15038568003984068,5,920.0,0.2623210604166528,169,6508.0
1725.0,169,1430.0,2.9545454545454546,3.8845923802946722,10,214.0,0.18766414474401974,2,14.0,0.35426146229113314,8,300.0,0.06195710978561192,2,26.0,0.40365476496062025,31,944.0,0.21304661583258927,8,495.0,0.25223803847187176,10,164.0,0.26807566209977535,8,228.0,0.307521451543993,7,130.0,0.2773799688178961,8,105.0,0.2607193556512898,6,413.0,0.24641177959506944,31,1069.0,0.07382228659918617,3,193.0,0.49386050318794855,5,38.0,0.64711656170951,22,1339.0,0.06761507486028658,8,953.0,0.26944181299632597,169,6625.0
1730.0,151,1233.0,2.5957894736842104,4.238592825490614,9,183.0,0.254309873146566,4,26.0,0.6386008970868936,9,217.0,0.19820955319094227,5,42.0,0.6183600075310935,23,860.0,0.1774927310715385,6,349.0,0.4417467000428606,8,125.0,0.32579920610812285,14,282.0,0.20983227796344087,4,99.0,0.2864244269692077,1,65.0,0.562520979644925,5,438.0,0.14631632338388562,30,1103.0,0.14874279669069687,1,136.0,0.42625778015845855,1,32.0,0.5146627834012931,17,1281.0,0.033893455172861416,14,1021.0,0.1661800992281615,151,6259.0
1735.0,132,962.0,1.995850622406639,3.9508781421652994,3,176.0,0.29312653217721574,1,19.0,0.6656583206621035,3,205.0,0.3999070316444784,2,38.0,0.4335602972701899,18,715.0,0.12588467762237557,4,370.0,0.2746878822407511,4,119.0,0.18072222607219204,17,302.0,0.09511009809456608,3,92.0,0.33514223989049474,3,30.0,0.5497433332440891,9,482.0,0.10436560446130015,20,942.0,0.23195643811345212,7,163.0,0.32997469209412117,6,25.0,0.193672555015078,15,1101.0,0.10337990692555651,17,980.0,0.13214597211534768,132,5759.0
1740.0,147,892.0,1.8622129436325678,4.294277540971166,8,203.0,0.24412789877903407,3,11.0,0.5323739006594838,8,230.0,0.4082359261652449,2,19.0,0.3143135120435265,14,779.0,0.14844912291919207,10,405.0,0.14935390462471895,7,125.0,0.23865872706563684,15,274.0,0.2127092597621702,9,122.0,0.3714865915067852,2,28.0,0.3581683406767404,15,537.0,0.18718368152923773,13,965.0,0.20194572257980076,4,126.0,0.4706297206601724,4,41.0,0.1697034982631953,14,942.0,0.2661499234630678,19,838.0,0.14278564327953672,147,5645.0
1745.0,152,866.0,1.819327731092437,4.44170399484016,8,200.0,0.23516185563998,4,35.0,0.41829702764793714,14,288.0,0.18846614727798294,6,32.0,0.4034882558192741,9,806.0,0.206303684134862,15,474.0,0.10102107304317638,9,129.0,0.2787681386613487,9,215.0,0.4364759115070614,11,133.0,0.3380727247023801,8,50.0,0.30753069383850473,21,632.0,0.18086582458559833,9,1021.0,0.12528068383890653,0,63.0,0.4295801297524592,5,44.0,0.559253760283534,10,985.0,0.28179966085034963,14,907.0,0.234850378190676,152,6014.0
1750.0,137,849.0,1.7836134453781514,4.235792443602333,6,154.0,0.28690470968398657,0,25.0,0.6465750344952784,19,374.0,0.06065586175818027,1,34.0,0.5550730924237094,10,737.0,0.21854958383690595,15,469.0,0.19282737181240345,8,131.0,0.2784093691987324,3,213.0,0.35299551758053416,8,89.0,0.2520246191247041,10,102.0,0.4478639382177591,22,618.0,0.08933238476200991,12,1080.0,0.12372991498077615,3,51.0,0.30331547387336627,0,36.0,0.6694183363146807,8,1027.0,0.20965560161022764,12,940.0,0.24749400109691191,137,6080.0
1755.0,133,718.0,1.517970401691332,3.855787019828532,5,151.0,0.26254248264494134,0,2.0,0.8189602111915727,16,385.0,0.23809258939229563,2,10.0,0.23589483292171384,10,583.0,0.21708490079131565,12,396.0,0.3015187187388045,8,155.0,0.27868970737441795,8,240.0,0.23473602509853733,2,91.0,0.2535710442569944,5,105.0,0.38647628378152565,22,611.0,0.07428043244533791,13,1027.0,0.22661848608031776,8,83.0,0.1040467294369047,1,9.0,0.4504578569259731,10,951.0,0.13344192321847037,11,869.0,0.1488335374786623,133,5668.0
1760.0,127,599.0,1.2505219206680585,3.9302953849092486,9,185.0,0.24813465806340032,1,2.0,0.6403727601084191,6,292.0,0.416612562099586,1,11.0,0.5250906231110397,9,608.0,0.09917277821207932,14,455.0,0.1522767458937302,10,169.0,0.1762386671329053,9,245.0,0.11426819342287074,7,110.0,0.3245726678740258,2,56.0,0.3623712452467399,20,652.0,0.18604872990774032,10,838.0,0.25410649153786347,5,78.0,0.517734068610173,3,17.0,0.15689259691854202,9,759.0,0.11631843455263223,12,689.0,0.122609546927165,127,5166.0
1765.0,120,535.0,1.1122661122661122,4.513610474491273,10,186.0,0.26123865872677404,3,18.0,0.39546027202642625,3,155.0,0.23402883031411265,0,8.0,0.8611803038120307,12,653.0,0.10542627291253018,14,526.0,0.09768103554147228,16,226.0,0.07064814548419804,11,222.0,0.25222794722039826,7,114.0,0.34941168005504386,1,34.0,0.42869314038312095,12,705.0,0.20039496213787322,13,888.0,0.15334091103990427,0,36.0,0.6421586728504927,6,40.0,0.4302545108411504,7,782.0,0.11576697904468704,5,664.0,0.1540027768189927,120,5257.0
1770.0,113,490.0,1.047008547008547,4.509067174270192,6,138.0,0.2626688134542002,0,15.0,0.6281793661249306,2,161.0,0.3240259766853881,1,8.0,0.6626364612492456,10,604.0,0.16281261257286989,10,502.0,0.243897308994604,16,265.0,0.09301331196201844,2,207.0,0.33403478271104076,7,81.0,0.2473430909943061,8,54.0,0.43499947563176605,13,717.0,0.16298564825832867,14,957.0,0.101320631352931,2,31.0,0.3337034633783792,3,45.0,0.5753373762456987,10,818.0,0.21436209436557804,9,683.0,0.2685656970738983,113,5286.0
1775.0,106,517.0,1.121475054229935,4.695300083814729,7,93.0,0.3173845950174054,0,4.0,0.8495320669267603,9,182.0,0.35978824579945345,1,8.0,0.19628362964163204,7,483.0,0.19581981892074315,6,391.0,0.25969323915665304,6,197.0,0.4492125285550268,6,202.0,0.31975600456203984,2,77.0,0.29933225562387306,4,51.0,0.4883666933424619,19,788.0,0.08776780391157454,10,877.0,0.2458159656448459,7,64.0,0.15289207547551162,3,31.0,0.5563915013567744,11,757.0,0.29459272460578734,8,604.0,0.26205328983263887,106,4809.0
1780.0,108,549.0,1.1705756929637527,4.313642937165382,2,89.0,0.3828010275615988,2,7.0,0.677686530990179,9,178.0,0.4170971202829101,6,28.0,0.22122494395540568,8,510.0,0.09524192571086006,5,224.0,0.17467344510537927,1,171.0,0.41657298549737437,12,240.0,0.16188296553981668,6,95.0,0.28618833320963544,2,29.0,0.3811499428613135,25,903.0,0.02938637738367475,6,659.0,0.30554692033141095,4,72.0,0.5603353536302648,4,29.0,0.19357761165910517,9,593.0,0.25658401952469734,7,412.0,0.1433988828466669,108,4239.0
1785.0,125,627.0,1.3368869936034116,3.859457153004704,8,99.0,0.31416228556743925,7,30.0,0.29176378940759773,6,118.0,0.19179838177085604,2,38.0,0.5000994883085144,13,575.0,0.08613260524743853,2,246.0,0.22535036564153058,7,190.0,0.2017459770884863,14,257.0,0.07172549335582633,7,91.0,0.1902754681602748,1,16.0,0.40011288249426463,28,930.0,0.13933055609140702,8,696.0,0.3175306199780429,0,30.0,0.6783548362543661,6,42.0,0.40535702718441324,8,624.0,0.11803675096243206,8,447.0,0.13435571402965138,125,4429.0
1790.0,148,812.0,1.742489270386266,4.430916607194116,14,156.0,0.2202760441716064,12,85.0,0.1886962930767335,8,69.0,0.263797334623956,5,35.0,0.6447515622980506,14,624.0,0.2058945834920805,8,269.0,0.34174369694140927,8,179.0,0.09660304469652611,10,212.0,0.30290184531739184,4,75.0,0.34859955158686556,6,35.0,0.4498100912797659,21,841.0,0.2554662427560998,10,737.0,0.25682080128211004,3,33.0,0.1681418153815087,2,45.0,0.5380680394960843,11,673.0,0.1261197800637256,12,486.0,0.23686192829389593,148,4554.0
1795.0,146,943.0,2.023605150214592,4.2947659975084465,16,193.0,0.21502579143136172,12,149.0,0.2607630803972344,4,84.0,0.3925051162864484,8,64.0,0.37587107858786506,23,706.0,0.18069875637869837,7,250.0,0.2825702954783889,5,130.0,0.1767919784512991,1,203.0,0.4765528399327899,4,45.0,0.42720211092806903,4,44.0,0.506830830668828,18,933.0,0.20787143611757777,10,656.0,0.20045775529163645,8,63.0,0.04220760371650293,3,28.0,0.4802041350362406,13,626.0,0.13740777020267397,10,425.0,0.25341509378044763,146,4599.0
1800.0,139,935.0,2.010752688172043,3.908535347219408,10,183.0,0.23732447036409024,7,157.0,0.43639661790486206,7,83.0,0.370324580248816,14,125.0,0.08133278522108822,29,834.0,0.09710145254818878,5,196.0,0.17795494627703054,2,149.0,0.3790356217163033,7,222.0,0.34990063613890465,2,43.0,0.28535568076937173,2,23.0,0.36344946265970496,15,1012.0,0.1321676623722799,9,481.0,0.13038490135077818,4,74.0,0.4133448347535051,5,31.0,0.13451955730465368,13,483.0,0.21967359043751197,8,274.0,0.16917323259059125,139,4370.0
1805.0,138,895.0,1.9206008583690988,4.313730379993473,2,182.0,0.29275500822430794,2,106.0,0.4339345618650604,11,122.0,0.35469777481731785,11,157.0,0.2638148378805886,31,878.0,0.04107775077363587,6,137.0,0.2714633573970439,10,181.0,0.34663423674530547,13,274.0,0.2034709280302733,6,55.0,0.5620346619674856,2,18.0,0.3423763628880901,11,960.0,0.1099558109771319,11,327.0,0.17311622009574476,0,27.0,0.7322732416638924,6,52.0,0.4239063564950689,6,514.0,0.19872072744139546,10,181.0,0.1261105519770798,138,4171.0
1810.0,121,842.0,1.7991452991452992,4.516962383305397,7,205.0,0.30620088594125827,5,31.0,0.43119597001263177,15,187.0,0.0842560455654256,1,90.0,0.47724143060752355,25,748.0,0.1934817642570769,2,141.0,0.39983764741412114,11,181.0,0.2771717504197614,19,362.0,0.07495711215789065,0,45.0,0.6098209810721219,6,39.0,0.2909336320179414,7,792.0,0.23948477714089156,3,293.0,0.2733380161722439,2,31.0,0.5421180038998269,3,55.0,0.5582447680816963,10,530.0,0.1432240631887405,5,207.0,0.20572774894906695,121,3937.0
1815.0,137,901.0,1.9460043196544277,4.220728535492969,9,205.0,0.2058621323569565,1,28.0,0.2984078250852059,21,279.0,0.11220074477367147,2,49.0,0.3815591952269892,14,771.0,0.25885694591430414,8,139.0,0.3502458929702009,11,142.0,0.12942760183528695,17,385.0,0.19977745590183296,3,14.0,0.5499921931681708,7,58.0,0.3822586780083635,8,630.0,0.2971922008980717,8,285.0,0.2198469864759545,7,59.0,0.22173127668411205,3,32.0,0.4943008745802757,11,474.0,0.1058154452133232,7,207.0,0.3425882392550428,137,3757.0
1820.0,146,966.0,2.0553191489361704,4.063984352130455,9,169.0,0.26657569259789693,7,31.0,0.5062022395849649,23,398.0,0.23965804535418445,1,35.0,0.17004466656883344,11,822.0,0.21524520925183677,15,198.0,0.21733931183536698,10,157.0,0.1216291818367936,12,293.0,0.1376580479002868,4,19.0,0.34947575974631134,3,48.0,0.3915439675802539,8,574.0,0.17829014702045748,7,243.0,0.2966377636676199,14,125.0,0.0961174128647791,1,18.0,0.1552117497397177,12,327.0,0.10587809481696825,9,195.0,0.3066067928355664,146,3652.0
1825.0,132,1005.0,2.161290322580645,4.665968373225992,7,117.0,0.3778247357457406,3,37.0,0.5601815344577274,23,513.0,0.2803283065458791,4,50.0,0.5445276157846255,9,751.0,0.1420277348861182,15,221.0,0.17692457846092974,6,173.0,0.2556203977193403,8,306.0,0.29073862685350693,10,53.0,0.2828403180315011,2,41.0,0.37912330858844384,8,475.0,0.20848696618673296,4,154.0,0.33976168330437734,9,146.0,0.4489957305999799,5,29.0,0.2412866832552282,11,229.0,0.13061947990503495,8,160.0,0.16801456982587268,132,3455.0
1830.0,122,1062.0,2.323851203501094,4.490725953124033,2,110.0,0.35838614136164926,4,27.0,0.41810294443172047,27,636.0,0.06906757896685613,0,27.0,0.7623747324261715,7,576.0,0.14765778024919118,9,183.0,0.2754122686955971,14,209.0,0.3268728249116692,7,337.0,0.2903455068799509,12,111.0,0.370747845001879,9,65.0,0.23731538082002163,7,475.0,0.2172005928374643,1,58.0,0.22247246300548293,1,98.0,0.5349986220259881,5,54.0,0.5892429841763454,5,243.0,0.1896096741445362,12,141.0,0.15413944622706077,122,3350.0
1835.0,130,1073.0,2.3427947598253276,4.135902066440977,8,117.0,0.3310876853820564,3,31.0,0.32915388806206547,26,686.0,0.07016098223586255,2,12.0,0.499534237945415,6,595.0,0.23375727290489223,4,201.0,0.1804044538720095,19,291.0,0.19084419209352474,14,391.0,0.0959954382294018,6,125.0,0.3554321828123769,13,128.0,0.24079423763170668,9,467.0,0.3081244977776031,3,69.0,0.23220239005180587,3,89.0,0.31573199973148114,0,39.0,0.7292774079818589,8,233.0,0.2970826962155744,6,150.0,0.2084726421517261,130,3624.0
1840.0,165,1276.0,2.709129511677282,4.357791477388025,9,119.0,0.24875408405958052,9,45.0,0.28606735120208593,19,596.0,0.25695311203222493,0,9.0,0.42023918436035157,8,615.0,0.2176329926342851,9,221.0,0.2731767017867328,26,410.0,0.0802418672975776,21,479.0,0.0032344900956094683,3,76.0,0.34853213640734043,13,193.0,0.390292380507428,14,507.0,0.25226365738144035,7,85.0,0.3451379194531372,9,120.0,0.17107972364176263,1,3.0,0.48540646218598743,9,232.0,0.33249707315780713,8,138.0,0.35352601795394656,165,3848.0
1845.0,172,1581.0,3.356687898089172,3.9896218296166035,7,88.0,0.3116494917397106,12,100.0,0.3963437093113344,12,668.0,0.27001914666121335,0,4.0,0.7110661461791964,9,563.0,0.15660775618540654,15,289.0,0.28528861996302995,28,550.0,0.06537309249666752,23,597.0,0.1502618823373145,0,60.0,0.36099312477157125,13,258.0,0.2883311661833783,15,488.0,0.1089870028114757,7,92.0,0.33924288277270137,8,138.0,0.136472334070519,2,19.0,0.34276640214210086,8,186.0,0.25528646602945937,13,174.0,0.3243617844979735,172,4274.0
1850.0,183,1707.0,3.6012658227848102,3.7906628511443734,1,77.0,0.33987043530085276,12,160.0,0.32243575901892646,10,724.0,0.21027646403079356,3,12.0,0.6104517566352519,12,463.0,0.08980733577188575,20,379.0,0.3095297733442626,22,601.0,0.14231625894536118,23,716.0,0.2085939486072201,8,79.0,0.2794108440037331,13,272.0,0.1677138084206663,16,398.0,0.09519970772455695,6,75.0,0.35512225013657334,3,98.0,0.46459987239976946,5,35.0,0.5295854532310768,10,136.0,0.14819692157945355,19,231.0,0.12274682545488187,183,4456.0
1855.0,170,1588.0,3.3572938689217757,3.646472149613835,7,92.0,0.3530358945575405,16,231.0,0.17283150799345987,15,789.0,0.09732707499217165,4,32.0,0.5208383491952676,9,495.0,0.10307542541904659,23,483.0,0.06783474419691285,12,541.0,0.30041888498300157,18,716.0,0.20276253637536623,11,129.0,0.26124841335155075,7,215.0,0.2901182937007889,12,380.0,0.2272479122324274,4,90.0,0.20025615990135884,0,43.0,0.5470165080837612,3,32.0,0.5464338103736276,8,169.0,0.18542988985724634,21,272.0,0.0643505100511438,170,4709.0
1860.0,162,1522.0,3.197478991596639,3.8613991165814863,7,105.0,0.26503791416764916,19,322.0,0.17704383010950261,15,767.0,0.10733811759047758,0,23.0,0.18801704911271636,11,529.0,0.2016539910701269,26,612.0,0.03093886737065184,7,587.0,0.26797201610605376,14,603.0,0.1115334446652981,11,184.0,0.25933436634615326,3,196.0,0.31725567834521107,11,418.0,0.2618043703494458,8,116.0,0.2271815370296126,2,42.0,0.45808226469814306,6,38.0,0.3693595565386993,6,167.0,0.3265769629593756,16,353.0,0.185212806145987,162,5062.0
1865.0,159,1408.0,2.9394572025052192,4.204624021060403,5,81.0,0.3557223421844902,14,347.0,0.31569905828992867,13,648.0,0.20826864329551242,0,4.0,0.6742980396202761,15,593.0,0.22478729900150562,26,742.0,0.1693806898078497,9,622.0,0.1711030913215229,6,551.0,0.2951216435566472,6,172.0,0.3003609610393757,8,227.0,0.2657166590983216,14,474.0,0.15221353649823802,11,134.0,0.08762857496911108,7,72.0,0.2504680537285286,1,37.0,0.4282618121537782,9,169.0,0.29692140565511965,15,413.0,0.2001450206122389,159,5286.0
1870.0,166,1214.0,2.529166666666667,4.049796461268009,4,81.0,0.36624010831319426,7,281.0,0.24436845677665453,9,459.0,0.2881932706632327,3,14.0,0.6959148244218117,16,584.0,0.09571954620072065,20,757.0,0.2773304001364627,10,595.0,0.06274190164185908,6,562.0,0.3274238671351859,3,97.0,0.6006164832866822,13,285.0,0.38282511729410235,14,465.0,0.11074004759713571,13,138.0,0.10933533324568696,9,90.0,0.28657422035998115,8,29.0,0.4187080872246368,14,197.0,0.17775345341631413,17,490.0,0.10485441606819725,166,5124.0
1875.0,142,995.0,2.0991561181434597,4.057286016115531,9,113.0,0.2732943001749111,6,184.0,0.27768739900410444,2,338.0,0.2984183781533879,4,30.0,0.7138881154229685,18,497.0,0.09566230704083337,12,639.0,0.310284007270632,8,457.0,0.2896010931873447,12,607.0,0.21866560442755797,1,58.0,0.621972617300183,8,268.0,0.30782352686329256,11,370.0,0.22885235266002907,4,167.0,0.2645874942706694,4,77.0,0.29964951083393676,9,71.0,0.4510579569755691,13,240.0,0.07904888371350674,21,586.0,0.030319923838111766,142,4702.0
1880.0,144,1014.0,2.099378881987578,3.934293507786546,16,178.0,0.22208588086942582,2,153.0,0.35724515788250905,5,209.0,0.45603089118328,1,24.0,0.5130477105370634,17,435.0,0.2359084133143515,9,679.0,0.14293957867487847,2,307.0,0.2588528223004384,18,686.0,0.11742380696544596,6,71.0,0.4629902723673536,4,148.0,0.27608677602168724,8,263.0,0.3348050711675142,7,161.0,0.20637026308391077,3,80.0,0.3598570404753189,3,79.0,0.3318085048955265,14,272.0,0.09741274908798657,29,720.0,0.14373590683498902,144,4465.0
1885.0,167,1232.0,2.5194274028629855,4.019535529112445,14,210.0,0.27074822250189434,6,159.0,0.2952185263212612,5,133.0,0.5523316388476502,7,21.0,0.39916412208264823,9,480.0,0.3037443525468834,12,733.0,0.13091906744912796,2,288.0,0.28593318104198273,24,799.0,0.14461395412844202,6,61.0,0.2336649523599318,3,162.0,0.3413744544112674,6,285.0,0.2854135401447877,15,211.0,0.2210570365228324,9,97.0,0.30071728636628425,2,48.0,0.25118588890846144,19,332.0,0.13883685836486787,28,778.0,0.18852556264334028,167,4797.0
1890.0,191,1471.0,3.0267489711934155,4.0150051265458435,6,172.0,0.28344755327482635,11,204.0,0.37078285851644216,5,84.0,0.5832606417097971,13,77.0,0.28619400981375454,12,483.0,0.24736242228979766,14,689.0,0.08517862566883701,8,317.0,0.11427651186555804,30,938.0,0.21191736465789626,3,38.0,0.34001624757945964,9,187.0,0.37531339538211,9,313.0,0.2483720199899824,14,244.0,0.2696386257504793,14,152.0,0.15015958413829877,3,38.0,0.43438364926930756,20,373.0,0.17714585000988853,20,728.0,0.16029635006342005,191,5037.0
1895.0,206,1753.0,3.5702647657841142,3.5054842492325253,3,164.0,0.3141464691037731,13,268.0,0.27406340725625705,8,115.0,0.5337404542916622,15,128.0,0.11121774822681213,17,549.0,0.1591144850036447,12,562.0,0.12141275223110175,9,289.0,0.27605632160268556,33,1102.0,0.16722860723047878,3,40.0,0.277292633861308,9,178.0,0.2163439261001477,10,313.0,0.16709898258112157,12,229.0,0.27679595341987145,15,231.0,0.255352506372679,8,69.0,0.3857135245742545,25,490.0,0.1636544779092506,14,758.0,0.10265737676499029,206,5485.0
1900.0,188,1652.0,3.304,3.3245348222423026,8,189.0,0.3106754001791034,14,265.0,0.2014868220312679,5,99.0,0.3013300196720702,14,157.0,0.1414350757587978,24,658.0,0.06480799526776514,7,538.0,0.2698351417291531,3,280.0,0.18059491662231433,35,1271.0,0.08494446628354134,9,71.0,0.3198031594053985,8,121.0,0.2580306293625229,6,263.0,0.26659540219349387,10,283.0,0.20100264623523656,9,234.0,0.2987714957435521,3,63.0,0.2758183419490735,23,595.0,0.05134534051841629,10,811.0,0.16504298791111624,188,5898.0
1905.0,159,1438.0,2.870259481037924,4.0045168198353425,9,194.0,0.21964597073531864,5,189.0,0.3110389656145098,4,49.0,0.20529712722887425,9,151.0,0.18325934575368674,23,674.0,0.14360444214115908,8,540.0,0.32385714547342503,8,307.0,0.2338649698276481,31,1281.0,0.019945271119542158,3,74.0,0.4907497527289089,2,119.0,0.30672764368293537,7,254.0,0.2676277757107768,10,329.0,0.14699377434738262,4,152.0,0.3743757518143944,6,40.0,0.4253859812224956,22,681.0,0.08317720778624664,8,768.0,0.26711796746641975,159,5802.0
1910.0,135,1137.0,2.283132530120482,4.429577270472662,7,155.0,0.31989426743378985,3,174.0,0.47639917188216224,2,52.0,0.43509741522445805,2,156.0,0.2941900489216455,21,583.0,0.2844490539158586,10,486.0,0.2501144258261542,12,359.0,0.25440228510983215,24,1131.0,0.08040600757142982,2,37.0,0.5969783519736679,7,133.0,0.3813434897089213,6,259.0,0.12534139596690874,11,331.0,0.13001040695595795,1,161.0,0.26522613208222495,0,32.0,0.6590589774061564,23,784.0,0.03836847176168924,4,629.0,0.3063146088336805,135,5462.0
1915.0,161,1166.0,2.404123711340206,4.359088416869915,2,141.0,0.3742749328411088,8,203.0,0.3285094255073432,9,66.0,0.5783052213231809,8,140.0,0.4072172772664081,17,494.0,0.25539301395861147,11,364.0,0.14910870492810502,19,441.0,0.25705045168267143,16,840.0,0.2504666060373667,2,27.0,0.38993140502375473,7,128.0,0.31348768616644995,11,292.0,0.1518609151918914,12,284.0,0.2169579328105679,8,191.0,0.28207339208937315,2,10.0,0.678466117646368,24,811.0,0.042004645434343235,5,474.0,0.26683931941196615,161,4906.0
1920.0,148,978.0,2.029045643153527,3.753371210045042,8,166.0,0.3002276765862378,9,188.0,0.1970812697591454,4,69.0,0.35345496681405925,9,154.0,0.3635195504198653,6,505.0,0.16864879371777197,7,398.0,0.11983115675562844,23,546.0,0.06335497642442024,5,861.0,0.33789452149156596,7,51.0,0.29996388617890263,4,89.0,0.25892668145381764,18,366.0,0.2198321958987661,8,297.0,0.22105989416032815,13,246.0,0.2942625874425693,5,24.0,0.29075143887076405,21,742.0,0.19829977725229767,1,446.0,0.3061757429790235,148,5148.0
1925.0,153,1003.0,2.055327868852459,4.258445222485785,8,162.0,0.2575619518853619,6,144.0,0.2803103580795387,6,54.0,0.1574079231207333,6,129.0,0.32470968544403644,7,524.0,0.24474320344103404,10,424.0,0.2237783351400217,21,543.0,0.18266140464211258,8,859.0,0.2555004585361226,9,96.0,0.4556247432618414,1,78.0,0.33437783435130675,18,392.0,0.19860047233593542,9,319.0,0.2027171362375283,19,330.0,0.26277216541543785,3,28.0,0.20571218364939167,16,789.0,0.22841576018095994,6,463.0,0.3595289388450669,153,5334.0
